time;datacenter_id;datacenter_name;host_id;type;active;number_of_pes;available_pes;mips;available_mips;utilization_per_pe;dvfs_available;frequency_range;voltage_range;cpu_power;ram;available_ram;bw;available_bw;storage;available_storage;power_model;vms
7200.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
7500.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
7800.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
8100.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
8400.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
8700.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
9000.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
9300.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
9600.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
9900.01;2;Datacenter_1;273;host;true;2;1;6000;3109.1124347200002;3000.0,109.11243471999958:3000.0,3000.0:;false;;1.200-1.3375;135.9088756528;4000;21.0;10000;9930.0;160000;152000.0;105.0,112.0,118.0,125.0,131.0,137.0,147.0,153.0,157.0,164.0,169.0,;2,347.2186144533334,497.0,8.0:2,390.1332746666667,425.0,9.0:2,358.92261269333335,419.0,9.0:2,351.1199472,441.0,8.0:2,390.1332746666667,749.0,9.0:2,351.1199472,559.0,9.0:2,351.1199472,492.0,9.0:2,351.1199472,397.0,9.0:
