cl_id;length;cpu_time;cpu_util;ram_util;time_on_resource;submission_time;finish_time;vm;
5255;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5255
5258;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5258
5264;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5264
5270;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5270
5276;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5276
5279;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5279
5285;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5285
5288;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5288
5294;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5294
5297;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5297
5300;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5300
5303;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5303
5306;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5306
5309;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5309
5312;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5312
5315;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5315
5318;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5318
5321;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5321
5327;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5327
5330;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5330
5333;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5333
5336;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5336
5339;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5339
5348;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5348
5351;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5351
5354;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5354
5357;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5357
5360;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5360
5363;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5363
5366;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5366
5369;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5369
5372;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5372
5378;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5378
5381;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5381
5393;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5393
5396;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5396
5402;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5402
5405;2073600;9600.0;1.0;1.0;9600.0;0.01;9600.01;5405
